Channel,Video_id,Frame,class_label,x_center,y_center,width,height,confidence_level
norsktannpleierforening3461,MX0TmghIvOw,MX0TmghIvOw_2500,n_hr,0.607813,0.396296,0.0208333,0.0333333,0.305916
norsktannpleierforening3461,MX0TmghIvOw,MX0TmghIvOw_2500,n_hr,0.572917,0.0902778,0.0333333,0.0324074,0.410396
norsktannpleierforening3461,MX0TmghIvOw,MX0TmghIvOw_1250,n_hr,0.297396,0.119444,0.0458333,0.0555556,0.379419
norsktannpleierforening3461,MX0TmghIvOw,MX0TmghIvOw_2000,n_hr,0.993229,0.734722,0.0135417,0.0712963,0.336906
teknawebmaster,gdRX-XDFlQk,gdRX-XDFlQk_0,n_hr,0.5,0.5,1,1,0.291873
teknawebmaster,gdRX-XDFlQk,gdRX-XDFlQk_1500,n_ab,0.973437,0.841667,0.0484375,0.138889,0.32877
teknawebmaster,D2PrRmrLMjs,D2PrRmrLMjs_0,n_hr,0.5,0.5,1,1,0.293608
teknawebmaster,D2PrRmrLMjs,D2PrRmrLMjs_9000,n_hr,0.871194,0.133333,0.0374707,0.0375,0.61022
teknawebmaster,D2PrRmrLMjs,D2PrRmrLMjs_2250,n_ab,0.396955,0.269792,0.0562061,0.227083,0.268705
teknawebmaster,D2PrRmrLMjs,D2PrRmrLMjs_7750,n_hr,0.5,0.5,1,1,0.292574
teknawebmaster,D2PrRmrLMjs,D2PrRmrLMjs_8500,n_hr,0.937354,0.4875,0.0316159,0.0333333,0.281825
teknawebmaster,0aZiKM2XtAc,0aZiKM2XtAc_1500,n_ab,0.439063,0.348611,0.0125,0.0231481,0.274019
teknawebmaster,0aZiKM2XtAc,0aZiKM2XtAc_1500,n_hr,0.265365,0.502778,0.0130208,0.0259259,0.317918
teknawebmaster,0aZiKM2XtAc,0aZiKM2XtAc_1500,n_hr,0.465365,0.45463,0.0140625,0.0240741,0.361946
teknawebmaster,vE73Bo42rm8,vE73Bo42rm8_0,n_hr,0.5,0.5,1,1,0.293784
teknawebmaster,vE73Bo42rm8,vE73Bo42rm8_2250,n_ab,0.565574,0.255208,0.0468384,0.16875,0.380172
teknawebmaster,yInu3avgAVc,yInu3avgAVc_1000,n_hr,0.626562,0.0486111,0.084375,0.0861111,0.350778
teknawebmaster,yZhg_RpmYoc,yZhg_RpmYoc_290,n_ab,0.989062,0.0395833,0.021875,0.0666667,0.337674
teknawebmaster,qXUaXLRA9OM,qXUaXLRA9OM_3750,n_hr,0.835156,0.5,0.326562,1,0.329645
industriEnergi,pwfgoI9RGv0,pwfgoI9RGv0_1500,n_ab,0.0985916,0.55625,0.192488,0.5625,0.283675
industriEnergi,zaXCe8Ex-Y0,zaXCe8Ex-Y0_750,n_ab,0.708984,0.348611,0.0632813,0.163889,0.288908
industriEnergi,zaXCe8Ex-Y0,zaXCe8Ex-Y0_750,n_hr,0.0179687,0.0701389,0.025,0.0319444,0.359232
industriEnergi,zaXCe8Ex-Y0,zaXCe8Ex-Y0_500,n_hr,0.0277344,0.0840278,0.0257812,0.0347222,0.802501
industriEnergi,zaXCe8Ex-Y0,zaXCe8Ex-Y0_250,n_hr,0.040625,0.0847222,0.0265625,0.0361111,0.875097
industriEnergi,zaXCe8Ex-Y0,zaXCe8Ex-Y0_0,n_hr,0.0285156,0.117361,0.0242187,0.0347222,0.45497
industriEnergi,uFu0bmZYgR8,uFu0bmZYgR8_0,n_ab,0.503521,0.25625,0.0352113,0.0625,0.834431
industriEnergi,wgmYzFNY8-c,wgmYzFNY8-c_3000,n_ab,0.334507,0.75625,0.194836,0.479167,0.251352
industriEnergi,wgmYzFNY8-c,wgmYzFNY8-c_1000,n_ab,0.316901,0.754167,0.183099,0.475,0.329845
industriEnergi,wgmYzFNY8-c,wgmYzFNY8-c_1750,n_ab,0.873239,0.620833,0.131455,0.225,0.426997
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_4500,n_ab,0.828125,0.186111,0.021875,0.0694444,0.357954
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_3000,n_ab,0.841406,0.183333,0.025,0.0722222,0.571907
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_500,n_ab,0.853516,0.184722,0.0242187,0.0694444,0.336156
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_3250,n_ab,0.84375,0.179167,0.025,0.0694444,0.470662
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_750,n_ab,0.844141,0.15625,0.0257812,0.0708333,0.385873
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_1000,n_ab,0.852734,0.153472,0.0242187,0.0791667,0.265549
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_4750,n_ab,0.835938,0.191667,0.0234375,0.0722222,0.654694
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_250,n_ab,0.89375,0.185417,0.025,0.0680556,0.334636
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_4250,n_ab,0.822656,0.179167,0.025,0.0722222,0.832629
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_4000,n_ab,0.821484,0.173611,0.0273438,0.0722222,0.402885
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_1750,n_ab,0.842188,0.179167,0.025,0.0722222,0.563335
industriEnergi,ZtfjQAK6_Z8,ZtfjQAK6_Z8_3500,n_ab,0.848437,0.184028,0.0234375,0.0680556,0.381897
industriEnergi,P58Qs1lKXkI,P58Qs1lKXkI_1250,n_ab,0.294496,0.33125,0.0925059,0.241667,0.361101
industriEnergi,P58Qs1lKXkI,P58Qs1lKXkI_1000,n_ab,0.266393,0.357292,0.0901639,0.222917,0.403397
industriEnergi,Z5J5LSsVJog,Z5J5LSsVJog_2250,n_hr,0.5,0.5,1,1,0.29574
industriEnergi,LQAhboSV1Do,LQAhboSV1Do_2500,n_hr,0.68662,0.879167,0.129108,0.141667,0.656453
industriEnergi,Ul8uLMdvbVI,Ul8uLMdvbVI_2750,n_ab,0.419531,0.692361,0.2,0.345833,0.565012
industriEnergi,Ul8uLMdvbVI,Ul8uLMdvbVI_2000,n_ab,0.773828,0.975694,0.0273438,0.0486111,0.274107
industriEnergi,rXMSrkkwBn8,rXMSrkkwBn8_250,n_hr,0.9875,0.290278,0.0234375,0.119444,0.354194
industriEnergi,rXMSrkkwBn8,rXMSrkkwBn8_0,n_ab,0.989844,0.270833,0.0203125,0.105556,0.449906
industriEnergi,rXMSrkkwBn8,rXMSrkkwBn8_500,n_ab,0.984766,0.30625,0.0289063,0.115278,0.260735
industriEnergi,y6EQyAMWD7c,y6EQyAMWD7c_0,n_hr,0.5,0.5,1,1,0.255012
industriEnergi,gjKIieqdKbY,gjKIieqdKbY_750,n_ab,0.0258216,0.658333,0.0516432,0.4,0.477409
industriEnergi,gjKIieqdKbY,gjKIieqdKbY_250,n_ab,0.0269953,0.658333,0.0539906,0.4,0.525194
industriEnergi,THwP82GHPyA,THwP82GHPyA_5500,n_ab,0.90625,0.122917,0.0671875,0.181944,0.38129
industriEnergi,THwP82GHPyA,THwP82GHPyA_0,n_ab,0.978906,0.159722,0.0421875,0.172222,0.535317
industriEnergi,THwP82GHPyA,THwP82GHPyA_4250,n_ab,0.548828,0.829861,0.0226563,0.0458333,0.354683
industriEnergi,THwP82GHPyA,THwP82GHPyA_5000,n_ab,0.875391,0.107639,0.0664062,0.170833,0.570953
industriEnergi,THwP82GHPyA,THwP82GHPyA_2750,n_ab,0.873047,0.106944,0.0914062,0.152778,0.442409
industriEnergi,THwP82GHPyA,THwP82GHPyA_3000,n_ab,0.848437,0.107639,0.05625,0.148611,0.395815
industriEnergi,THwP82GHPyA,THwP82GHPyA_1250,n_hr,0.524609,0.0222222,0.0335938,0.0388889,0.273218
industriEnergi,Ud2FZrBy_yo,Ud2FZrBy_yo_6600,n_hr,0.0992187,0.352083,0.08125,0.109722,0.302415
industriEnergi,Ud2FZrBy_yo,Ud2FZrBy_yo_9000,n_hr,0.313281,0.741667,0.021875,0.0277778,0.321087
industriEnergi,uSl8tJTDhTY,uSl8tJTDhTY_750,n_ab,0.0410798,0.652083,0.0774648,0.4375,0.539976
industriEnergi,uSl8tJTDhTY,uSl8tJTDhTY_1250,n_ab,0.0422535,0.666667,0.0751174,0.483333,0.298073
industriEnergi,uSl8tJTDhTY,uSl8tJTDhTY_250,n_ab,0.0410798,0.652083,0.0774648,0.429167,0.563938
industriEnergi,uSl8tJTDhTY,uSl8tJTDhTY_0,n_ab,0.0410798,0.652083,0.0774648,0.429167,0.588914
industriEnergi,uSl8tJTDhTY,uSl8tJTDhTY_1750,n_ab,0.0410798,0.652083,0.0774648,0.429167,0.496034
industriEnergi,uSl8tJTDhTY,uSl8tJTDhTY_1500,n_ab,0.0410798,0.652083,0.0774648,0.429167,0.410205
industriEnergi,6jH4Rqve0Jg,6jH4Rqve0Jg_2500,n_ab,0.0152582,0.80625,0.0305164,0.354167,0.621185
industriEnergi,6jH4Rqve0Jg,6jH4Rqve0Jg_2750,n_ab,0.0164319,0.80625,0.0328638,0.3625,0.653744
industriEnergi,6jH4Rqve0Jg,6jH4Rqve0Jg_2250,n_ab,0.0176056,0.80625,0.0305164,0.354167,0.614244
industriEnergi,6jH4Rqve0Jg,6jH4Rqve0Jg_2000,n_ab,0.0164319,0.80625,0.0328638,0.354167,0.582399
industriEnergi,6jH4Rqve0Jg,6jH4Rqve0Jg_1750,n_ab,0.0164319,0.804167,0.0328638,0.35,0.601082
industriEnergi,_QFIE0hjbRI,_QFIE0hjbRI_1250,n_ab,0.102113,0.614583,0.190141,0.5625,0.326869
industriEnergi,Yjq6UoHSHts,Yjq6UoHSHts_2750,n_ab,0.617371,0.691667,0.178404,0.366667,0.407477
industriEnergi,UBzTuE84PAs,UBzTuE84PAs_1750,n_ab,0.0551643,0.685417,0.100939,0.529167,0.38634
industriEnergi,UBzTuE84PAs,UBzTuE84PAs_1500,n_ab,0.056338,0.685417,0.103286,0.529167,0.494688
industriEnergi,UBzTuE84PAs,UBzTuE84PAs_1000,n_ab,0.056338,0.689583,0.103286,0.520833,0.492089
industriEnergi,UBzTuE84PAs,UBzTuE84PAs_1250,n_ab,0.056338,0.6875,0.103286,0.525,0.417875
industriEnergi,7ZC7D11wRQ8,7ZC7D11wRQ8_2900,n_hr,0.913426,0.156481,0.0694444,0.0759259,0.521222
industriEnergi,7ZC7D11wRQ8,7ZC7D11wRQ8_2320,n_hr,0.844444,0.85,0.0333333,0.0259259,0.256499
industriEnergi,7ZC7D11wRQ8,7ZC7D11wRQ8_2320,n_hr,0.808796,0.833796,0.0324074,0.025,0.480107
industriEnergi,7ZC7D11wRQ8,7ZC7D11wRQ8_870,n_hr,0.757407,0.600926,0.0333333,0.0314815,0.594209
industriEnergi,JsPmws4XTas,JsPmws4XTas_0,n_hr,0.5,0.5,1,1,0.295697
industriEnergi,sCDbC-g1y3A,sCDbC-g1y3A_750,n_ab,0.0199063,0.29375,0.0398126,0.425,0.346825
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_3750,n_ab,0.623438,0.936111,0.021875,0.0444444,0.611227
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_6000,n_ab,0.673437,0.967361,0.021875,0.0375,0.266446
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_9250,n_ab,0.707031,0.945139,0.0234375,0.0402778,0.647814
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_4250,n_ab,0.641016,0.9375,0.0210938,0.0444444,0.551221
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_11500,n_ab,0.667578,0.835417,0.0179687,0.0375,0.75223
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_9000,n_ab,0.674219,0.938889,0.0203125,0.0444444,0.354202
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_1750,n_ab,0.634375,0.919444,0.0203125,0.0416667,0.559611
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_4000,n_ab,0.629297,0.930556,0.0210938,0.0416667,0.613262
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_11750,n_ab,0.622266,0.8375,0.0195312,0.0361111,0.772062
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_3500,n_ab,0.603516,0.957639,0.0210938,0.0430556,0.412812
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_6250,n_ab,0.650781,0.964583,0.0234375,0.0402778,0.446406
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_2000,n_ab,0.639453,0.9125,0.0195312,0.0444444,0.668616
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_12000,n_ab,0.573828,0.833333,0.0195312,0.0333333,0.565937
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_12000,n_ab,0.616016,0.810417,0.0195312,0.0375,0.597377
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_7750,n_ab,0.673437,0.934028,0.0203125,0.0458333,0.512234
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_8500,n_ab,0.634375,0.958333,0.0203125,0.0444444,0.576866
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_5500,n_ab,0.695703,0.9625,0.0210938,0.0388889,0.405192
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_10250,n_ab,0.694141,0.805556,0.0195312,0.0416667,0.681222
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_8750,n_ab,0.684375,0.936806,0.021875,0.0458333,0.661188
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_10000,n_ab,0.653125,0.952083,0.021875,0.0430556,0.473328
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_2250,n_ab,0.617188,0.902083,0.0203125,0.0402778,0.768349
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_12250,n_ab,0.588672,0.827083,0.0195312,0.0402778,0.647397
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_7500,n_ab,0.689062,0.927778,0.0234375,0.0416667,0.612059
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_4500,n_ab,0.627734,0.936806,0.0210938,0.0430556,0.329781
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_11250,n_ab,0.680078,0.827778,0.0195312,0.0361111,0.550417
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_9500,n_ab,0.685547,0.948611,0.0210938,0.0388889,0.39971
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_9500,n_ab,0.632422,0.977778,0.0257812,0.0444444,0.561132
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_1250,n_ab,0.597266,0.93125,0.0210938,0.0430556,0.553182
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_13000,n_ab,0.626172,0.827778,0.0210938,0.0416667,0.610342
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_6750,n_ab,0.688672,0.965972,0.0226563,0.0402778,0.696557
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_3000,n_ab,0.629297,0.929861,0.0195312,0.0402778,0.485973
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_13250,n_ab,0.60625,0.834722,0.01875,0.0361111,0.617223
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_3250,n_ab,0.623828,0.914583,0.0210938,0.0458333,0.625854
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_4750,n_ab,0.654297,0.936806,0.0210938,0.0430556,0.32899
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_11000,n_ab,0.6625,0.833333,0.021875,0.0388889,0.677729
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_9750,n_ab,0.666406,0.954167,0.0203125,0.0416667,0.528828
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_1000,n_ab,0.614844,0.910417,0.0203125,0.0430556,0.670983
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_5250,n_ab,0.691797,0.931944,0.0210938,0.0416667,0.514676
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_10500,n_ab,0.716406,0.8125,0.0203125,0.0416667,0.780906
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_750,n_ab,0.625,0.901389,0.021875,0.0416667,0.691069
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_8250,n_ab,0.667188,0.947917,0.021875,0.0430556,0.697948
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_12750,n_ab,0.639844,0.816667,0.0203125,0.0388889,0.781384
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_7000,n_ab,0.650391,0.964583,0.0242187,0.0402778,0.589553
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_2750,n_ab,0.621875,0.926389,0.0203125,0.0388889,0.576017
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_2750,n_ab,0.571484,0.954861,0.0242187,0.0430556,0.61676
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_12500,n_ab,0.608594,0.842361,0.0203125,0.0375,0.322829
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_12500,n_ab,0.654688,0.817361,0.01875,0.0375,0.707036
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_7250,n_ab,0.669531,0.943056,0.021875,0.0416667,0.561336
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_5000,n_ab,0.675781,0.9375,0.021875,0.0444444,0.368015
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_10750,n_ab,0.7,0.830556,0.0203125,0.0361111,0.625215
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_500,n_ab,0.609375,0.907639,0.0203125,0.0430556,0.613723
industriEnergi,Ymtes3mYOKo,Ymtes3mYOKo_8000,n_ab,0.692578,0.954167,0.0210938,0.0416667,0.675954
industriEnergi,n2To9wDob_0,n2To9wDob_0_1500,n_ab,0.7137,0.363542,0.0620609,0.202083,0.341746
industriEnergi,n2To9wDob_0,n2To9wDob_0_750,n_ab,0.617096,0.344792,0.0655738,0.20625,0.768102
industriEnergi,n2To9wDob_0,n2To9wDob_0_1250,n_ab,0.641686,0.355208,0.0679157,0.210417,0.727073
industriEnergi,n2To9wDob_0,n2To9wDob_0_250,n_ab,0.562061,0.319792,0.0538642,0.164583,0.467776
industriEnergi,n2To9wDob_0,n2To9wDob_0_250,n_ab,0.656323,0.748958,0.0222482,0.0395833,0.540743
industriEnergi,bSpxfx6droU,bSpxfx6droU_750,n_ab,0.609635,0.612037,0.0286458,0.0555556,0.582126
industriEnergi,yNotg3rPMfA,yNotg3rPMfA_2750,n_hr,0.938672,0.888889,0.0242187,0.0388889,0.394838
industriEnergi,yNotg3rPMfA,yNotg3rPMfA_3500,n_hr,0.890625,0.874306,0.028125,0.0402778,0.287496
industriEnergi,GttXtSLLvPg,GttXtSLLvPg_2500,n_hr,0.508216,0.510417,0.415493,0.779167,0.367467
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_3250,n_ab,0.0481221,0.691667,0.0915493,0.5,0.622008
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_1000,n_ab,0.0481221,0.695833,0.0915493,0.508333,0.707199
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_4750,n_ab,0.0481221,0.691667,0.0915493,0.483333,0.726865
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_1250,n_ab,0.0481221,0.689583,0.0915493,0.4875,0.55238
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_4500,n_ab,0.0481221,0.689583,0.0915493,0.4875,0.674532
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_3000,n_ab,0.0481221,0.689583,0.0915493,0.495833,0.683001
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_2500,n_ab,0.0481221,0.691667,0.0915493,0.5,0.695561
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_500,n_ab,0.0481221,0.695833,0.0915493,0.5,0.719692
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_5000,n_ab,0.710094,0.427083,0.157277,0.3125,0.40686
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_5000,n_ab,0.0481221,0.69375,0.0915493,0.495833,0.673271
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_750,n_ab,0.0481221,0.697917,0.0915493,0.5125,0.71508
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_5250,n_ab,0.0481221,0.691667,0.0915493,0.491667,0.624952
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_2750,n_ab,0.0481221,0.691667,0.0915493,0.5,0.67778
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_4000,n_ab,0.0481221,0.691667,0.0915493,0.491667,0.634249
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_1750,n_ab,0.0481221,0.689583,0.0915493,0.495833,0.656069
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_3500,n_ab,0.0481221,0.691667,0.0915493,0.5,0.666665
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_3750,n_ab,0.0481221,0.691667,0.0915493,0.491667,0.659515
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_4250,n_ab,0.0481221,0.691667,0.0915493,0.491667,0.656023
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_1500,n_ab,0.0481221,0.691667,0.0915493,0.491667,0.690989
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_250,n_ab,0.0481221,0.695833,0.0915493,0.508333,0.646511
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_2250,n_ab,0.0481221,0.691667,0.0915493,0.508333,0.714639
industriEnergi,iGJNbvapuDk,iGJNbvapuDk_2000,n_ab,0.0481221,0.691667,0.0915493,0.483333,0.60935
industriEnergi,FcIqCOAI6EU,FcIqCOAI6EU_6750,n_ab,0.533984,0.797917,0.0523437,0.151389,0.25076
industriEnergi,rpGbYAnNvZA,rpGbYAnNvZA_2610,n_ab,0.502315,0.264352,0.39537,0.506481,0.265099
industriEnergi,rpGbYAnNvZA,rpGbYAnNvZA_2320,n_hr,0.455556,0.49537,0.0222222,0.0185185,0.317755
industriEnergi,rpGbYAnNvZA,rpGbYAnNvZA_2320,n_ab,0.0115741,0.443056,0.0212963,0.0305556,0.329752
industriEnergi,rpGbYAnNvZA,rpGbYAnNvZA_2320,n_hr,0.925,0.0361111,0.15,0.0685185,0.683362
industriEnergi,rpGbYAnNvZA,rpGbYAnNvZA_870,n_ab,0.248611,0.420833,0.0212963,0.0231481,0.290714
industriEnergi,rpGbYAnNvZA,rpGbYAnNvZA_0,n_hr,0.0523148,0.558333,0.0268519,0.0166667,0.257727
industriEnergi,rpGbYAnNvZA,rpGbYAnNvZA_0,n_hr,0.406944,0.540278,0.0287037,0.0305556,0.634317
industriEnergi,MM1YTa_vf2Q,MM1YTa_vf2Q_4000,n_ab,0.401408,0.504167,0.028169,0.05,0.297749
industriEnergi,SSXHzoEceSU,SSXHzoEceSU_500,n_hr,0.259115,0.0333333,0.0338542,0.0537037,0.47527
industriEnergi,SSXHzoEceSU,SSXHzoEceSU_500,n_hr,0.738281,0.487963,0.0307292,0.0518519,0.569946
industriEnergi,SSXHzoEceSU,SSXHzoEceSU_2000,n_hr,0.458073,0.869444,0.0348958,0.0407407,0.267508
industriEnergi,CzCxPuzWIDs,CzCxPuzWIDs_1000,n_ab,0.0446009,0.6625,0.084507,0.441667,0.442917
industriEnergi,CzCxPuzWIDs,CzCxPuzWIDs_0,n_ab,0.393192,0.616667,0.0305164,0.0666667,0.395503
industriEnergi,CzCxPuzWIDs,CzCxPuzWIDs_500,n_ab,0.0446009,0.664583,0.0798122,0.429167,0.376125
industriEnergi,CzCxPuzWIDs,CzCxPuzWIDs_750,n_ab,0.0434272,0.6625,0.0821596,0.441667,0.388297
industriEnergi,dxaISiiHGXM,dxaISiiHGXM_0,n_hr,0.746484,0.173142,0.0164062,0.0287162,0.319432
industriEnergi,fHLp0wJyTmc,fHLp0wJyTmc_2000,n_ab,0.573944,0.820833,0.0211268,0.0416667,0.417828
industriEnergi,ABsIq9d7Pd4,ABsIq9d7Pd4_1500,n_ab,0.745305,0.404167,0.176056,0.458333,0.260429
industriEnergi,ABsIq9d7Pd4,ABsIq9d7Pd4_3500,n_hr,0.75939,0.227083,0.152582,0.1125,0.586563
industriEnergi,ABsIq9d7Pd4,ABsIq9d7Pd4_4500,n_ab,0.767606,0.44375,0.117371,0.2625,0.336742
industriEnergi,ABsIq9d7Pd4,ABsIq9d7Pd4_3250,n_ab,0.765258,0.452083,0.122066,0.2625,0.284549
industriEnergi,ABsIq9d7Pd4,ABsIq9d7Pd4_4750,n_ab,0.75,0.452083,0.147887,0.279167,0.293383
industriEnergi,ABsIq9d7Pd4,ABsIq9d7Pd4_4750,n_hr,0.751174,0.225,0.159624,0.108333,0.582301
industriEnergi,ABsIq9d7Pd4,ABsIq9d7Pd4_1000,n_hr,0.752347,0.229167,0.161972,0.108333,0.40952
industriEnergi,xguJUJLa-oc,xguJUJLa-oc_0,n_hr,0.620703,0.0736111,0.0195312,0.0277778,0.292911
industriEnergi,xguJUJLa-oc,xguJUJLa-oc_3250,n_ab,0.714453,0.69375,0.0164062,0.0263889,0.251949
industriEnergi,xguJUJLa-oc,xguJUJLa-oc_4750,n_ab,0.708594,0.695833,0.01875,0.0277778,0.35048
industriEnergi,xguJUJLa-oc,xguJUJLa-oc_5500,n_ab,0.692187,0.691667,0.015625,0.0277778,0.25854
industriEnergi,tvjkVYMh2Ks,tvjkVYMh2Ks_0,n_hr,0.5,0.5,1,1,0.29574
industriEnergi,IYWFxl_FpsU,IYWFxl_FpsU_0,n_ab,0.752927,0.748958,0.0234192,0.0354167,0.490824
industriEnergi,IYWFxl_FpsU,IYWFxl_FpsU_1250,n_ab,0.719555,0.792708,0.0222482,0.0395833,0.504093
industriEnergi,IYWFxl_FpsU,IYWFxl_FpsU_750,n_ab,0.854801,0.775,0.028103,0.0458333,0.486466
industriEnergi,R_V_IOU2QfE,R_V_IOU2QfE_2250,n_ab,0.725,0.248611,0.0890625,0.230556,0.414416
industriEnergi,5YQfcx1kU98,5YQfcx1kU98_1250,n_ab,0.0128906,0.5375,0.0257812,0.202778,0.621247
industriEnergi,5YQfcx1kU98,5YQfcx1kU98_3000,n_ab,0.65,0.663889,0.021875,0.0388889,0.530149
industriEnergi,YSvFxwdZWOM,YSvFxwdZWOM_0,n_hr,0.5,0.5,1,1,0.29574
industriEnergi,nyOGWcX1o8U,nyOGWcX1o8U_900,n_hr,0.0351852,0.406481,0.0685185,0.0944444,0.877859
industriEnergi,nyOGWcX1o8U,nyOGWcX1o8U_0,n_ab,0.196296,0.5875,0.0203704,0.0175926,0.338961
industriEnergi,nyOGWcX1o8U,nyOGWcX1o8U_3000,n_hr,0.124074,0.981019,0.0185185,0.0157407,0.396097
industriEnergi,nyOGWcX1o8U,nyOGWcX1o8U_3000,n_hr,0.119907,0.960648,0.0175926,0.0194444,0.459985
industriEnergi,OsYm4TQy66w,OsYm4TQy66w_7250,n_ab,0.697183,0.339583,0.131455,0.245833,0.527365
industriEnergi,OsYm4TQy66w,OsYm4TQy66w_8000,n_hr,0.487089,0.295833,0.110329,0.166667,0.694245
industriEnergi,OsYm4TQy66w,OsYm4TQy66w_6500,n_hr,0.483568,0.30625,0.0938967,0.1375,0.29641
industriEnergi,OsYm4TQy66w,OsYm4TQy66w_6750,n_ab,0.68662,0.341667,0.166667,0.241667,0.367705
industriEnergi,OsYm4TQy66w,OsYm4TQy66w_10500,n_hr,0.484742,0.308333,0.105634,0.191667,0.27083
industriEnergi,OsYm4TQy66w,OsYm4TQy66w_7500,n_hr,0.484742,0.29375,0.100939,0.1625,0.297387
industriEnergi,OsYm4TQy66w,OsYm4TQy66w_7750,n_ab,0.696009,0.34375,0.138498,0.2625,0.560879
